"geoid","msa","name","pop","pop_child","pop_inst","house","house_fam","house_fam_child","house_child","house_senior","house_size","house_fam_size","units","units_occ","units_vac","units_vac_rent","units_sale","units_sold","units_vac_vacation","units_vac_other","units_occ_own","units_occ_own_pop","units_occ_own_size","units_occ_rent","units_occ_rent_pop","units_occ_rent_size"
"310M100US10020",10020,"Abbeville, LA  Micro Area",57999,18162,442,21889,15469,7102,8116,5322,2.63,3.12,25235,21889,3346,461,215,71,1044,1521,16639,44310,2.66,5250,13153,2.51
"310M100US10100",10100,"Aberdeen, SD  Micro Area",40602,10339,577,17096,10431,4548,4816,4535,2.27,2.89,18672,17096,1576,370,161,49,387,564,11585,28608,2.47,5511,10209,1.85
"310M100US10140",10140,"Aberdeen, WA  Micro Area",72797,18151,2477,28579,18493,7102,8242,8634,2.45,2.94,35166,28579,6587,985,705,162,3380,1274,19376,47250,2.44,9203,22816,2.48
"310M100US10180",10180,"Abilene, TX  Metro Area",165252,43485,5988,62206,41575,18012,20559,15896,2.49,3.02,69721,62206,7515,2467,806,328,838,2942,40042,101812,2.54,22164,53071,2.39
"310M100US10220",10220,"Ada, OK  Micro Area",37492,9873,378,14654,9698,4085,4649,3988,2.44,2.99,16595,14654,1941,641,260,82,143,793,9758,24486,2.51,4896,11310,2.31
"310M100US10260",10260,"Adjuntas, PR  Micro Area",19483,7295,57,6851,5333,2367,2708,1979,2.83,3.27,8125,6851,1274,229,37,40,327,626,4620,13038,2.82,2231,6383,2.86
"310M100US10300",10300,"Adrian, MI  Micro Area",99892,27827,3166,37514,26266,10891,12094,10069,2.52,3,43452,37514,5938,1144,803,197,2414,1344,29068,74554,2.56,8446,19942,2.36
"310M100US10380",10380,"Aguadilla-Isabela-San Sebasti�n, PR  Metro Area",306292,104757,1641,114281,85652,36495,41560,33383,2.66,3.13,138855,114281,24574,3771,2100,824,7486,10110,83495,223095,2.67,30786,80921,2.63
"310M100US10420",10420,"Akron, OH  Metro Area",703200,195365,5784,285003,181867,76801,84816,72294,2.4,2.98,312581,285003,27578,9746,4683,967,1876,9763,194613,488452,2.51,90390,196867,2.18
"310M100US10460",10460,"Alamogordo, NM  Micro Area",63797,17721,1636,24464,16641,7072,8152,6801,2.51,3.05,30992,24464,6528,858,408,90,3279,1839,16580,41590,2.51,7884,19901,2.52
"310M100US10500",10500,"Albany, GA  Metro Area",157308,47390,2600,59319,40536,17889,21327,14004,2.56,3.1,66060,59319,6741,2819,891,163,600,2112,34058,86577,2.54,25261,65153,2.58
"310M100US10540",10540,"Albany-Lebanon, OR  Micro Area",116672,32177,671,45204,30976,12752,14503,12830,2.55,3.01,48821,45204,3617,1118,755,158,440,1097,29427,75647,2.57,15777,39798,2.52
"310M100US10580",10580,"Albany-Schenectady-Troy, NY  Metro Area",870716,232277,7552,355301,217938,95402,103287,88983,2.36,2.96,393297,355301,37996,9705,3920,1016,11989,10732,228741,579806,2.53,126560,258339,2.04
"310M100US10620",10620,"Albemarle, NC  Micro Area",60585,16658,1344,23589,16585,6643,7536,6717,2.48,2.97,27110,23589,3521,895,387,108,815,1286,17141,42513,2.48,6448,16021,2.48
"310M100US10660",10660,"Albert Lea, MN  Micro Area",31255,7998,470,13177,8555,3249,3542,4278,2.32,2.85,14231,13177,1054,272,230,38,108,380,10089,24130,2.39,3088,6488,2.1
"310M100US10700",10700,"Albertville, AL  Micro Area",93019,26242,895,35810,25328,10833,12438,10066,2.57,3.05,40342,35810,4532,994,661,177,1126,1521,25318,64506,2.55,10492,27466,2.62
"310M100US10740",10740,"Albuquerque, NM  Metro Area",887077,253753,8439,347366,222811,101084,115050,80226,2.51,3.1,374404,347366,27038,8695,4969,786,3705,8403,233579,606577,2.6,113787,265650,2.33
"310M100US10760",10760,"Alexander City, AL  Micro Area",53155,14012,645,21779,15055,5451,6563,6572,2.41,2.9,28589,21779,6810,775,508,129,3824,1536,16176,38917,2.41,5603,13538,2.42
"310M100US10780",10780,"Alexandria, LA  Metro Area",153922,44736,5714,57897,39832,17731,20760,15015,2.53,3.06,64570,57897,6673,1746,645,259,1113,2817,38960,99126,2.54,18937,47358,2.5
"310M100US10820",10820,"Alexandria, MN  Micro Area",36009,9114,377,15289,10012,3841,4066,4719,2.32,2.82,19905,15289,4616,271,244,44,3739,283,11606,28480,2.45,3683,7007,1.9
"310M100US10860",10860,"Alice, TX  Micro Area",40838,13779,345,13961,10482,4791,5802,3828,2.9,3.36,16147,13961,2186,280,132,74,428,1237,10171,29813,2.93,3790,10668,2.81
"310M100US10880",10880,"Allegan, MI  Micro Area",111408,34439,700,42018,30450,13447,14644,10015,2.63,3.08,49426,42018,7408,934,990,179,4038,1218,34052,90831,2.67,7966,19623,2.46
"310M100US10900",10900,"Allentown-Bethlehem-Easton, PA-NJ  Metro Area",821173,234942,9358,315712,215266,92314,101338,87957,2.53,3.05,342200,315712,26488,7471,4163,951,6908,6610,225198,592710,2.63,90514,206183,2.28
"310M100US10940",10940,"Alma, MI  Micro Area",42476,10770,4220,14852,10210,4326,4731,4167,2.49,2.95,16339,14852,1487,314,249,91,172,645,11099,28069,2.53,3753,8847,2.36
"310M100US10980",10980,"Alpena, MI  Micro Area",29598,7496,290,12791,8164,3004,3302,4051,2.27,2.81,16053,12791,3262,289,289,57,1961,644,10076,23586,2.34,2715,5498,2.03
"310M100US11020",11020,"Altoona, PA  Metro Area",127089,33788,2245,52159,33570,13275,14794,15696,2.37,2.91,56276,52159,4117,1207,556,207,415,1669,36653,90926,2.48,15506,32491,2.1
"310M100US11060",11060,"Altus, OK  Micro Area",26446,7592,390,10247,7001,3211,3608,2457,2.51,3.04,12077,10247,1830,573,179,161,139,732,6280,15996,2.55,3967,9763,2.46
"310M100US11100",11100,"Amarillo, TX  Metro Area",249881,72501,7320,94111,63689,29829,33692,21250,2.56,3.12,102546,94111,8435,3608,1184,249,607,2697,61486,162648,2.65,32625,78189,2.4
"310M100US11140",11140,"Americus, GA  Micro Area",37829,11247,941,13995,9487,4208,4998,3499,2.57,3.13,16117,13995,2122,545,206,105,494,751,8289,21319,2.57,5706,14603,2.56
"310M100US11180",11180,"Ames, IA  Metro Area",89542,17946,678,34736,18493,8082,8450,6092,2.34,2.9,36789,34736,2053,767,456,110,155,517,19121,48018,2.51,15615,33350,2.14
"310M100US11220",11220,"Amsterdam, NY  Micro Area",50219,14423,667,20272,12875,5486,6069,5905,2.43,2.99,23063,20272,2791,590,350,105,312,1398,13584,33869,2.49,6688,15430,2.31
"310M100US11260",11260,"Anchorage, AK  Metro Area",380821,114732,3684,139156,93123,46838,51201,21084,2.67,3.2,154361,139156,15205,2301,1376,321,8322,2669,88466,244142,2.76,50690,126859,2.5
"310M100US11300",11300,"Anderson, IN  Metro Area",131636,34776,4758,51927,34319,14084,16270,14659,2.41,2.93,59068,51927,7141,2530,1259,245,343,2664,36824,89436,2.43,15103,35923,2.38
"310M100US11340",11340,"Anderson, SC  Metro Area",187126,53108,1617,73829,51922,21303,24593,20276,2.5,2.98,84774,73829,10945,2920,1700,402,2066,3746,53015,133362,2.52,20814,51000,2.45
"310M100US11380",11380,"Andrews, TX  Micro Area",14786,4696,82,5259,3976,1875,2203,1207,2.8,3.25,5814,5259,555,94,72,52,80,244,4020,11406,2.84,1239,3298,2.66
"310M100US11420",11420,"Angola, IN  Micro Area",34185,9145,259,13310,9153,3616,4045,3592,2.47,2.94,19377,13310,6067,470,431,79,4603,453,10147,25191,2.48,3163,7694,2.43
"310M100US11460",11460,"Ann Arbor, MI  Metro Area",344791,86400,2827,137193,78897,36428,38991,25584,2.38,3.02,147573,137193,10380,4513,1819,353,1403,2110,83483,214839,2.57,53710,112140,2.09
"310M100US11500",11500,"Anniston-Oxford, AL  Metro Area",118572,31790,1263,47331,31609,12646,14970,12547,2.44,2.97,53289,47331,5958,1779,900,210,409,2562,32552,80747,2.48,14779,34906,2.36
"310M100US11540",11540,"Appleton, WI  Metro Area",225666,68188,1537,88223,60777,28643,30196,18368,2.52,3.03,92844,88223,4621,1553,1161,204,678,951,64804,173537,2.68,23419,48892,2.09
"310M100US11580",11580,"Arcadia, FL  Micro Area",34862,8287,3053,11445,7903,3062,3640,4214,2.71,3.1,14590,11445,3145,550,285,75,1628,583,8237,20958,2.54,3208,10106,3.15
"310M100US11620",11620,"Ardmore, OK  Micro Area",56980,16076,697,22348,15565,6595,7624,6219,2.51,3.01,25687,22348,3339,844,348,115,594,1407,15740,39456,2.51,6608,16686,2.53
"310M100US11660",11660,"Arkadelphia, AR  Micro Area",22995,5300,378,8783,5589,2191,2500,2410,2.32,2.87,10385,8783,1602,473,108,40,338,634,5642,13432,2.38,3141,6951,2.21
"310M100US11700",11700,"Asheville, NC  Metro Area",424858,101130,5828,179917,114156,43486,48747,54829,2.3,2.83,213637,179917,33720,6414,4192,713,14567,7468,125590,294139,2.34,54327,119906,2.21
"310M100US11740",11740,"Ashland, OH  Micro Area",53139,14991,441,20196,14017,5636,6233,5808,2.53,3.02,22141,20196,1945,500,372,88,413,535,15176,39226,2.58,5020,11769,2.34
"310M100US11780",11780,"Ashtabula, OH  Micro Area",101497,28618,2950,39363,26495,10773,12316,11257,2.5,3.01,46099,39363,6736,1256,842,294,2449,1846,28269,71635,2.53,11094,26672,2.4
"310M100US11820",11820,"Astoria, OR  Micro Area",37039,8806,196,15742,9579,3642,4086,4563,2.29,2.85,21546,15742,5804,611,360,47,4298,444,9680,22523,2.33,6062,13560,2.24
"310M100US11860",11860,"Atchison, KS  Micro Area",16924,4563,135,6241,4166,1814,2025,1767,2.49,3.03,6990,6241,749,201,116,41,43,340,4375,11135,2.55,1866,4414,2.37
"310M100US11900",11900,"Athens, OH  Micro Area",64757,11986,680,23578,12453,5124,5729,4753,2.35,2.87,26385,23578,2807,815,317,100,572,968,13414,32461,2.42,10164,22951,2.26
"310M100US11940",11940,"Athens, TN  Micro Area",52266,13848,592,20865,14632,5618,6561,6299,2.46,2.94,23341,20865,2476,568,447,141,220,1067,15225,38072,2.5,5640,13252,2.35
"310M100US11980",11980,"Athens, TX  Micro Area",78532,20254,911,31020,21612,7799,9395,10608,2.49,2.97,39595,31020,8575,860,766,181,4519,2211,23548,58450,2.48,7472,18840,2.52
"310M100US12020",12020,"Athens-Clarke County, GA  Metro Area",192541,46905,1210,73191,43264,19322,21719,14150,2.5,3.05,81719,73191,8528,3804,1387,267,782,2153,41217,106173,2.58,31974,76687,2.4
"310M100US12060",12060,"Atlanta-Sandy Springs-Marietta, GA  Metro Area",5268860,1614477,42627,1937225,1321116,660963,739733,350932,2.68,3.23,2165495,1937225,228270,95266,50461,5848,14968,58517,1279941,3508219,2.74,657284,1676271,2.55
"310M100US12100",12100,"Atlantic City-Hammonton, NJ  Metro Area",274549,80257,2472,102847,68738,30598,34720,28736,2.61,3.17,126647,102847,23800,3469,1837,366,15231,2717,70156,188091,2.68,32691,80412,2.46
"310M100US12140",12140,"Auburn, IN  Micro Area",42223,12854,378,15951,11328,5035,5617,3874,2.61,3.08,17558,15951,1607,421,372,66,263,462,12551,33483,2.67,3400,8125,2.39
"310M100US12180",12180,"Auburn, NY  Micro Area",80026,21285,3499,31445,20264,8297,9272,8818,2.41,2.93,36489,31445,5044,670,357,131,2885,947,22367,56499,2.53,9078,19282,2.12
"310M100US12220",12220,"Auburn-Opelika, AL  Metro Area",140247,36639,611,55682,33692,15585,17547,9357,2.44,3.03,62391,55682,6709,2646,1354,291,1056,1253,34202,88214,2.58,21480,47623,2.22
"310M100US12260",12260,"Augusta-Richmond County, GA-SC  Metro Area",556877,163808,9236,212245,146191,63880,74171,50711,2.54,3.06,236949,212245,24704,6941,4028,1024,2475,9874,142816,366731,2.57,69429,172913,2.49
"310M100US12300",12300,"Augusta-Waterville, ME  Micro Area",122151,30267,1308,51128,32368,13112,14400,13367,2.32,2.82,60972,51128,9844,1382,724,140,6188,1346,36451,88764,2.44,14677,29751,2.03
"310M100US12380",12380,"Austin, MN  Micro Area",39163,11225,385,15828,10214,4498,4823,4714,2.43,3.02,17027,15828,1199,375,272,51,88,387,11717,29077,2.48,4111,9454,2.3
"310M100US12420",12420,"Austin-Round Rock-San Marcos, TX  Metro Area",1716289,485328,15660,650459,405349,206551,225722,100576,2.58,3.21,706505,650459,56046,25454,8809,2148,8248,10164,380448,1049021,2.76,270011,626395,2.32
"310M100US12460",12460,"Bainbridge, GA  Micro Area",27842,8246,1006,10390,7255,3074,3682,2833,2.58,3.1,12125,10390,1735,452,165,72,324,712,6849,17363,2.54,3541,9410,2.66
"310M100US12540",12540,"Bakersfield-Delano, CA  Metro Area",839631,287618,32732,254610,191739,102961,117423,55863,3.15,3.61,284367,254610,29757,9743,5072,971,5981,7485,152828,472873,3.09,101782,330001,3.24
"310M100US12580",12580,"Baltimore-Towson, MD  Metro Area",2710489,768472,30864,1038765,679558,299736,342087,251748,2.54,3.11,1132251,1038765,93486,31738,15162,2998,7237,34500,691720,1833918,2.65,347045,807648,2.33
"310M100US12620",12620,"Bangor, ME  Metro Area",153923,36139,1577,62966,38917,15886,17331,15840,2.33,2.82,73860,62966,10894,1533,898,188,6199,1987,42981,106033,2.47,19985,40572,2.03
"310M100US12660",12660,"Baraboo, WI  Micro Area",61976,17103,675,25192,16634,7248,7817,6534,2.43,2.94,29708,25192,4516,941,542,59,2464,463,17690,44680,2.53,7502,16438,2.19
"310M100US12700",12700,"Barnstable Town, MA  Metro Area",215888,49194,2283,95755,58724,19317,21285,37697,2.21,2.77,160281,95755,64526,3102,1963,361,56863,1996,74110,167595,2.26,21645,44332,2.05
"310M100US12740",12740,"Barre, VT  Micro Area",59534,14562,437,25027,15410,6615,7065,6148,2.28,2.81,29941,25027,4914,592,275,60,3454,482,17540,42549,2.43,7487,14575,1.95
"310M100US12780",12780,"Bartlesville, OK  Micro Area",50976,13528,396,21036,14123,5652,6323,6444,2.39,2.91,23451,21036,2415,570,355,93,102,1269,15478,37618,2.43,5558,12560,2.26
"310M100US12820",12820,"Bastrop, LA  Micro Area",27979,7982,760,10853,7563,2920,3666,3113,2.51,3.02,12423,10853,1570,239,116,29,298,872,7441,18406,2.47,3412,8805,2.58
"310M100US12860",12860,"Batavia, NY  Micro Area",60079,16903,1292,23728,15791,6549,7175,6586,2.45,2.97,25589,23728,1861,601,213,88,294,604,17067,43793,2.57,6661,14378,2.16
"310M100US12900",12900,"Batesville, AR  Micro Area",36647,9647,459,14391,10009,4079,4732,4061,2.48,2.96,16187,14391,1796,416,156,61,220,923,10280,25772,2.51,4111,9975,2.43
"310M100US12940",12940,"Baton Rouge, LA  Metro Area",802484,236013,18587,300022,201691,90648,105912,63255,2.59,3.13,329729,300022,29707,9746,3626,877,5569,9415,203545,541058,2.66,96477,235879,2.44
"310M100US12980",12980,"Battle Creek, MI  Metro Area",136146,38337,1589,54016,35220,15321,17231,14321,2.44,2.98,61042,54016,7026,2402,1128,298,721,2394,37707,94757,2.51,16309,37114,2.28
"310M100US13020",13020,"Bay City, MI  Metro Area",107771,30320,800,44603,29116,11753,12931,12439,2.38,2.92,48220,44603,3617,979,749,198,436,1193,34685,85686,2.47,9918,20647,2.08
"310M100US13060",13060,"Bay City, TX  Micro Area",36702,11241,395,13894,9675,4168,4873,3834,2.61,3.17,18801,13894,4907,844,275,54,2611,1090,9248,24449,2.64,4646,11853,2.55
"310M100US13100",13100,"Beatrice, NE  Micro Area",22311,5860,271,9422,6098,2530,2687,2949,2.31,2.85,10446,9422,1024,314,134,44,77,445,6700,15910,2.37,2722,5878,2.16
"310M100US13140",13140,"Beaumont-Port Arthur, TX  Metro Area",388745,112475,14173,144934,99661,43638,50678,37087,2.56,3.1,162334,144934,17400,6518,1777,889,1512,6463,99303,261317,2.63,45631,110426,2.42
"310M100US13180",13180,"Beaver Dam, WI  Micro Area",88759,23604,5895,33840,23082,9520,10281,8962,2.44,2.94,37005,33840,3165,889,502,83,1001,644,24617,62998,2.56,9223,19569,2.12
"310M100US13220",13220,"Beckley, WV  Micro Area",78859,19757,3235,31831,21322,7992,9239,9397,2.36,2.87,35931,31831,4100,728,443,198,717,1962,23678,56694,2.39,8153,18308,2.25
"310M100US13260",13260,"Bedford, IN  Micro Area",46134,12583,604,18811,12906,5212,5872,5350,2.42,2.92,21074,18811,2263,403,410,96,340,985,14364,35429,2.47,4447,10052,2.26
"310M100US13300",13300,"Beeville, TX  Micro Area",31861,7720,7384,9042,6346,2809,3421,2467,2.69,3.23,10649,9042,1607,283,109,36,341,819,5845,15637,2.68,3197,8725,2.73
"310M100US13340",13340,"Bellefontaine, OH  Micro Area",45858,13204,359,18111,12569,5311,5952,4748,2.51,2.98,23181,18111,5070,539,422,119,3134,823,13299,33538,2.52,4812,11870,2.47
"310M100US13380",13380,"Bellingham, WA  Metro Area",201140,49700,1259,80370,48862,20676,22475,19079,2.43,2.97,90665,80370,10295,1656,1113,251,5690,1411,49905,126419,2.53,30465,69017,2.27
"310M100US13420",13420,"Bemidji, MN  Micro Area",44442,11841,459,16846,10751,4699,5382,4089,2.51,3.04,20527,16846,3681,302,192,26,2631,506,11857,30400,2.56,4989,11963,2.4
"310M100US13460",13460,"Bend, OR  Metro Area",157733,40720,615,64090,43062,18262,19740,16468,2.44,2.88,80139,64090,16049,2696,1845,250,9623,1501,42160,102795,2.44,21930,53694,2.45
"310M100US13500",13500,"Bennettsville, SC  Micro Area",28933,7573,3268,10383,6903,2678,3481,2937,2.47,3.06,12072,10383,1689,493,95,102,176,794,6797,16833,2.48,3586,8809,2.46
"310M100US13540",13540,"Bennington, VT  Micro Area",37125,9144,488,15470,9767,3867,4233,4844,2.3,2.83,20922,15470,5452,378,259,32,4294,456,11017,26482,2.4,4453,9168,2.06
"310M100US13620",13620,"Berlin, NH-VT  Micro Area",39361,8789,1234,16989,10693,3867,4270,5334,2.23,2.72,26340,16989,9351,663,453,83,7416,702,12331,28518,2.31,4658,9360,2.01
"310M100US13660",13660,"Big Rapids, MI  Micro Area",42798,10023,220,16101,10182,3930,4330,4538,2.45,2.9,21131,16101,5030,392,443,61,3560,552,11536,28538,2.47,4565,10885,2.38
"310M100US13700",13700,"Big Spring, TX  Micro Area",35012,8445,5768,11333,7751,3287,3903,3186,2.55,3.09,13124,11333,1791,482,145,56,65,1022,7670,19653,2.56,3663,9279,2.53
"310M100US13740",13740,"Billings, MT  Metro Area",158050,42157,2032,65243,41251,18016,19612,16253,2.37,2.93,70384,65243,5141,1361,673,146,1746,1137,45000,111511,2.48,20243,42791,2.11
"310M100US13780",13780,"Binghamton, NY  Metro Area",251725,65182,3028,102517,62796,25667,28358,28980,2.35,2.93,112766,102517,10249,2907,1139,320,2398,3315,69063,170413,2.47,33454,70648,2.11
"310M100US13820",13820,"Birmingham-Hoover, AL  Metro Area",1128047,323485,13965,441924,300060,128839,148433,107222,2.5,3.05,500025,441924,58101,19220,9566,1723,5395,21336,312004,798446,2.56,129920,305314,2.35
"310M100US13860",13860,"Bishop, CA  Micro Area",18546,4474,304,8049,4833,1844,2074,2564,2.25,2.88,9478,8049,1429,182,90,20,716,400,5121,11412,2.23,2928,6701,2.29
"310M100US13900",13900,"Bismarck, ND  Metro Area",108779,28846,1981,45265,28736,12632,13355,10319,2.33,2.9,47833,45265,2568,633,448,124,370,942,31930,80328,2.52,13335,25091,1.88
"310M100US13940",13940,"Blackfoot, ID  Micro Area",45607,16693,302,14999,11731,5830,6533,3650,3.02,3.45,16141,14999,1142,291,174,55,188,414,11563,35452,3.07,3436,9832,2.86
"310M100US13980",13980,"Blacksburg-Christiansburg-Radford, VA  Metro Area",162958,32772,1587,63793,36086,14111,15888,14315,2.35,2.85,70550,63793,6757,1762,964,252,1699,1927,37735,90971,2.41,26058,59002,2.26
"310M100US14020",14020,"Bloomington, IN  Metro Area",192714,40883,1247,76837,42583,17617,19398,16114,2.31,2.88,84409,76837,7572,2006,1064,294,2083,1977,46183,112714,2.44,30654,64546,2.11
"310M100US14060",14060,"Bloomington-Normal, IL  Metro Area",169572,44330,1067,65104,40124,19219,20450,12254,2.44,3.02,69656,65104,4552,1961,824,169,319,1182,43358,111659,2.58,21746,47237,2.17
"310M100US14100",14100,"Bloomsburg-Berwick, PA  Micro Area",85562,20234,1412,33872,21279,8128,9013,9865,2.37,2.88,37463,33872,3591,625,355,106,1303,1160,23700,58281,2.46,10172,22051,2.17
"310M100US14140",14140,"Bluefield, WV-VA  Micro Area",107342,26492,1693,45052,30053,10987,12781,14042,2.32,2.83,50941,45052,5889,1192,599,409,973,2631,33158,78215,2.36,11894,26294,2.21
"310M100US14180",14180,"Blytheville, AR  Micro Area",46480,14278,739,17741,12160,5588,6663,4259,2.58,3.12,20459,17741,2718,1154,219,100,104,1095,10259,26423,2.58,7482,19290,2.58
"310M100US14220",14220,"Bogalusa, LA  Micro Area",47168,13452,1566,18113,12296,5085,6257,5157,2.52,3.06,21039,18113,2926,451,196,67,651,1524,13464,33939,2.52,4649,11647,2.51
"310M100US14260",14260,"Boise City-Nampa, ID  Metro Area",616561,191912,9278,225594,156379,77676,84209,48291,2.67,3.18,246052,225594,20458,6176,5508,856,3611,3989,156740,427078,2.72,68854,176089,2.56
"310M100US14300",14300,"Bonham, TX  Micro Area",33915,8575,2952,12149,8620,3392,3989,3911,2.53,3.01,14191,12149,2042,370,255,91,420,879,8990,23014,2.56,3159,7756,2.46
"310M100US14340",14340,"Boone, IA  Micro Area",26306,6950,537,10728,7134,2966,3181,2813,2.38,2.89,11756,10728,1028,272,250,46,64,385,8067,20069,2.49,2661,5469,2.06
"310M100US14380",14380,"Boone, NC  Micro Area",51079,8545,245,20403,10473,3744,4092,4474,2.24,2.77,32137,20403,11734,1029,612,95,8993,943,11583,26887,2.32,8820,18869,2.14
"310M100US14420",14420,"Borger, TX  Micro Area",22150,6327,130,8812,6128,2645,2997,2382,2.5,3,10629,8812,1817,395,152,51,210,996,6774,17036,2.51,2038,4953,2.43
"310M100US14460",14460,"Boston-Cambridge-Quincy, MA-NH  Metro Area",4552402,1265954,47101,1760584,1101595,501830,544162,433163,2.5,3.11,1883206,1760584,122622,42591,16020,4225,31904,25181,1082688,2918603,2.7,677896,1474336,2.17
"310M100US14500",14500,"Boulder, CO  Metro Area",294567,72680,1740,119300,68891,32868,34762,21170,2.39,3,127071,119300,7771,2130,1390,291,2596,1222,74993,187998,2.51,44307,97620,2.2
"310M100US14540",14540,"Bowling Green, KY  Metro Area",125953,32767,1328,48531,31223,14011,15612,10438,2.46,3,53690,48531,5159,1785,617,160,1177,1351,30327,77458,2.55,18204,41962,2.31
"310M100US14580",14580,"Bozeman, MT  Micro Area",89513,20924,287,36550,21263,9691,10158,6023,2.36,2.9,42289,36550,5739,1403,683,86,2794,717,22285,55606,2.5,14265,30647,2.15
"310M100US14620",14620,"Bradford, PA  Micro Area",43450,10777,2173,17183,11063,4438,4933,5136,2.34,2.86,21225,17183,4042,451,266,80,2340,876,12640,30564,2.42,4543,9708,2.14
"310M100US14660",14660,"Brainerd, MN  Micro Area",91067,23537,652,37981,25344,9583,10506,12042,2.37,2.85,65083,37981,27102,952,947,149,23728,1272,29789,72231,2.42,8192,17863,2.18
"310M100US14700",14700,"Branson, MO  Micro Area",83877,19847,594,34445,23796,8182,9299,11723,2.38,2.81,49628,34445,15183,2322,1429,266,9551,1540,24276,57572,2.37,10169,24261,2.39
"310M100US14740",14740,"Bremerton-Silverdale, WA  Metro Area",251133,66672,1859,97220,65820,27921,30792,23828,2.49,2.97,107367,97220,10147,2897,1521,336,2781,2441,66425,169531,2.55,30795,72880,2.37
"310M100US14780",14780,"Brenham, TX  Micro Area",33718,8755,713,13037,8878,3373,3865,4283,2.45,2.98,15514,13037,2477,221,142,41,1232,816,9358,23282,2.49,3679,8620,2.34
"310M100US14820",14820,"Brevard, NC  Micro Area",33090,6984,330,14394,9518,2900,3289,5882,2.22,2.7,19163,14394,4769,425,417,36,3162,708,10873,24163,2.22,3521,7857,2.23
"310M100US14860",14860,"Bridgeport-Stamford-Norwalk, CT  Metro Area",916829,283184,9152,335545,232896,113425,122215,88964,2.68,3.21,361221,335545,25676,8956,4023,978,5433,5766,230167,638017,2.77,105378,259644,2.46
"310M100US14940",14940,"Brigham City, UT  Micro Area",49975,19124,316,16058,12891,6635,7261,3772,3.09,3.5,17326,16058,1268,265,199,38,324,422,12604,39750,3.15,3454,9886,2.86
"310M100US15020",15020,"Brookhaven, MS  Micro Area",34869,10567,546,13296,9546,4114,4793,3531,2.57,3.07,15255,13296,1959,307,142,54,312,1102,10233,26292,2.57,3063,7863,2.57
"310M100US15060",15060,"Brookings, OR  Micro Area",22364,4209,105,10417,6347,1713,1966,4364,2.12,2.62,12613,10417,2196,335,306,43,1130,366,7217,14892,2.06,3200,7154,2.24
"310M100US15100",15100,"Brookings, SD  Micro Area",31965,6688,127,12029,6623,2982,3116,2205,2.36,2.93,13137,12029,1108,367,147,47,305,216,6920,17686,2.56,5109,10691,2.09
"310M100US15140",15140,"Brownsville, TN  Micro Area",18787,5681,174,7459,5112,2088,2581,1969,2.5,3.03,8315,7459,856,286,90,24,133,315,4595,11574,2.52,2864,7039,2.46
"310M100US15180",15180,"Brownsville-Harlingen, TX  Metro Area",406220,152864,2393,119631,96579,50421,60210,32453,3.36,3.8,141924,119631,22293,4524,1513,493,11021,4367,80412,275042,3.42,39219,127448,3.25
"310M100US15220",15220,"Brownwood, TX  Micro Area",38106,9848,1009,14778,10105,4037,4741,4516,2.47,2.96,18287,14778,3509,454,272,77,1425,1250,10452,26300,2.52,4326,10138,2.34
"310M100US15260",15260,"Brunswick, GA  Metro Area",112370,30572,1008,44630,30344,12330,14650,12361,2.48,2.99,58022,44630,13392,3289,1300,160,6384,2136,30409,74983,2.47,14221,35797,2.52
"310M100US15340",15340,"Bucyrus, OH  Micro Area",43784,11895,523,18099,12108,4829,5411,5458,2.39,2.89,20167,18099,2068,631,324,79,90,910,12541,30244,2.41,5558,12961,2.33
"310M100US15380",15380,"Buffalo-Niagara Falls, NY  Metro Area",1135509,321246,14236,473720,286822,121987,132873,130648,2.33,2.98,519094,473720,45374,15369,3996,1675,4144,19423,310915,772887,2.49,162805,329916,2.03
"310M100US15420",15420,"Burley, ID  Micro Area",43021,14879,333,14836,11073,5337,5904,4174,2.87,3.37,16037,14836,1201,319,160,67,226,417,10660,30679,2.88,4176,11974,2.87
"310M100US15460",15460,"Burlington, IA-IL  Micro Area",47656,12604,569,20152,13046,5210,5829,6065,2.33,2.86,22362,20152,2210,642,287,83,513,654,14875,35714,2.4,5277,11206,2.12
"310M100US15500",15500,"Burlington, NC  Metro Area",151131,41766,842,59960,39848,17487,19640,15965,2.45,2.98,66576,59960,6616,2515,1205,205,252,2363,40104,99517,2.48,19856,47385,2.39
"310M100US15540",15540,"Burlington-South Burlington, VT  Metro Area",211261,53039,1545,83242,51548,23440,25081,17413,2.41,2.92,92358,83242,9116,1257,965,156,5658,941,56497,143849,2.55,26745,57088,2.13
"310M100US15580",15580,"Butte-Silver Bow, MT  Micro Area",34200,8575,610,14932,8651,3535,3888,4180,2.22,2.87,16717,14932,1785,493,210,80,245,706,10094,23610,2.34,4838,9592,1.98
"310M100US15620",15620,"Cadillac, MI  Micro Area",47584,13221,341,18864,13092,5328,5913,5441,2.49,2.94,25853,18864,6989,449,588,94,4896,927,14646,36793,2.51,4218,10208,2.42
"310M100US15660",15660,"Calhoun, GA  Micro Area",55186,16654,493,19715,14653,6664,7748,4721,2.77,3.2,22278,19715,2563,1060,500,77,202,691,13197,36311,2.75,6518,18205,2.79
"310M100US15700",15700,"Cambridge, MD  Micro Area",32618,8441,414,13522,8894,3314,3885,4204,2.37,2.88,16554,13522,3032,440,345,49,1206,955,9263,22040,2.38,4259,10072,2.36
